"id","no","province","district","village_name","latitude","longitude","area_square_meter","hectares","shape_length","population"
8865,2163,"Badghis","Jawand","Ghale Chashma","34.931570","64.197090","7146.26802700","714626.80270000","4.61455838",29729
8875,2129,"Badghis","Jawand","Ghale Zira-i-Bala","34.856050","64.125740","7146.26802700","714626.80270000","4.61455838",11900
8884,24911,"Paktika","Barmal","Ghalim Berget","32.577330","69.327670","1285.40773800","128540.77380000","1.82346256",12804
8428,11528,"Ghor","Chaghcharan","Ganjak","34.336850","65.403140","7679.62477600","767962.47760000","6.43922221",9756
8443,20136,"Kunar","Khas Kunar","Gar Mela","34.563400","70.782300","365.88482180","36588.48218000","1.01811128",25110
8452,118,"Badakhshan","Argo","Garaw","37.080830","70.243480","1031.65695800","103165.69580000","1.88035696",43793
8474,21946,"Maydan Wardak","Day Mirdad","Gardan Nesar","34.364590","68.298880","977.01679150","97701.67915000","1.89585237",1244
8488,6031,"Daykundi","Gizab","Gardanbala","33.484900","66.185680","3636.41197800","363641.19780000","4.66451720",34011
8499,22872,"Maydan Wardak","Markazi Bihsud","Gardane Qada (1)","34.496190","67.681590","3349.80881400","334980.88140000","3.55996157",19947
8509,5077,"Bamyan","Waras","Gardankelak","34.085600","66.790570","2969.25806500","296925.80650000","3.02383066",48126
8522,29433,"Uruzgan","Khas Uruzgan","Gardo","32.791190","66.638290","2648.26497100","264826.49710000","3.07560370",40643
8532,17013,"Kandahar","Arghistan","Garet","31.293090","66.737990","3908.88030100","390888.03010000","3.54865906",40755
8560,12111,"Ghor","Lal Wa Sarjangal","Garm Ab-e Sofla","34.453290","65.942790","3883.31688000","388331.68800000","3.23005985",27773
8577,3083,"Baghlan","Khost Wa Firing","Garmaba","36.020480","69.576640","1886.48594300","188648.59430000","2.03774839",37768
8587,4348,"Bamyan","Panjab","Garmaw","34.249110","66.544770","1895.78632700","189578.63270000","2.99211860",21463
8596,15030,"Hirat","Injil","Garmi Abad","34.262390","62.246000","190.29691960","19029.69196000","0.58329807",24025
8603,24615,"Nimroz","Khash Rod","Garu (1)","31.693100","62.894110","5766.21489300","576621.48930000","3.31700833",40270
8610,12307,"Ghor","Lal Wa Sarjangal","Garzirak","34.611890","66.214790","3883.31688000","388331.68800000","3.23005985",32165
8620,608,"Badakhshan","Fayzabad","Gaw Ghomar","37.344270","70.616650","513.68990090","51368.99009000","1.19566605",12749
8631,28077,"Sari Pul","Balkhab","Gaward","35.638130","66.788890","2973.64378200","297364.37820000","2.91487710",6557
8636,23369,"Nangarhar","Acheen","Gaway","34.063450","70.657140","451.01565850","45101.56585000","1.02199565",19318
8645,17852,"Kandahar","Maruf","Gaweda","31.554200","67.023590","3190.97530100","319097.53010000","3.44291338",20568
8654,20537,"Kunduz","Khanabad","Gawi (1)","36.521400","69.156320","1122.47475100","112247.47510000","2.04995798",19125
8660,2245,"Badghis","Jawand","Gawkushta","35.128290","64.685800","7146.26802700","714626.80270000","4.61455838",32416
8682,4795,"Bamyan","Sayghan","Gawparida","35.182930","67.490570","1741.14003400","174114.00340000","2.21708364",25617
8696,1583,"Badakhshan","Wakhan","Gaz Khan","37.017240","72.689500","10953.27721000","1095327.72100000","10.11086294",36851
8715,60,"Badakhshan","Argo","Gazan (2)","37.002130","70.637500","1031.65695800","103165.69580000","1.88035696",38358
8722,16942,"Kabul","Surobi","Gaze Sufla","34.761490","69.828690","1251.45297200","125145.29720000","2.31110126",1204
8737,22699,"Maydan Wardak","Markazi Bihsud","Gedargu (2)","34.375980","67.761580","3349.80881400","334980.88140000","3.55996157",25782
8749,4760,"Bamyan","Panjab","Gele Say","34.538020","67.204480","1895.78632700","189578.63270000","2.99211860",24682
8760,7546,"Farah","Bala Buluk","Gerani","32.622500","62.431200","5450.51970900","545051.97090000","4.51693938",41930
8802,11924,"Ghor","Du Layna","Gerd-holang","34.118080","64.777640","4626.86409800","462686.40980000","4.67773514",41322
8811,17342,"Kandahar","Ghorak","Gergak","31.997700","65.095890","1503.59390800","150359.39080000","1.99839776",10822
8821,19698,"Khost","Spira","Geskon","33.121500","69.517690","493.63459070","49363.45907000","1.08265351",6471
8831,23658,"Nangarhar","Goshta","Ghadzabi","34.408810","70.906970","520.64644790","52064.64479000","1.10491572",6001
8844,20633,"Kunduz","Khanabad","Ghajer Khana (1)","36.809850","69.139110","1122.47475100","112247.47510000","2.04995798",4389
8856,7786,"Farah","Gulistan","Ghalarway","32.573430","63.631660","7102.46090700","710246.09070000","5.53523403",17893
8859,10748,"Ghazni","Nawur","Ghalaw","33.950860","67.308050","5234.49395400","523449.39540000","4.13437227",28164
8868,8408,"Faryab","Gurziwan","Ghale Namak","35.619000","65.403700","1875.29643200","187529.64320000","2.34748804",19927
8877,1094,"Badakhshan","Raghistan","Ghaleshdew","37.562950","70.546980","1276.03790400","127603.79040000","2.18841382",14908
8891,13362,"Hilmand","Baghran","Ghame Chawdi","32.967090","65.013490","3124.39714600","312439.71460000","3.11994608",10000
8504,6874,"Daykundi","Nili","Gardane Top","33.865160","66.119780","554.28837890","55428.83789000","1.39374009",41330
8513,6255,"Daykundi","Ishtarlay","Gardantop","34.122600","66.387700","1359.71967600","135971.96760000","2.24047655",35585
8521,8638,"Faryab","Pashtun Kot","Gardi-i-Mir-i-Shekar","35.825600","64.628490","2767.44458000","276744.45800000","3.80849782",40334
8528,10658,"Ghazni","Nawur","Garduberda","33.760800","67.530040","5234.49395400","523449.39540000","4.13437227",6541
8538,27834,"Samangan","Hazrati Sultan","Gargari","36.490820","67.886990","985.33085140","98533.08514000","1.49884199",32647
8561,14141,"Hilmand","Naw Zad","Garma Wasati","32.095200","64.661670","4135.19600400","413519.60040000","4.31215267",37853
8575,11914,"Ghor","Du Layna","Garmabak","34.022490","64.826890","4626.86409800","462686.40980000","4.67773514",29768
8598,20132,"Kunar","Khas Kunar","Garmila","34.550830","70.847230","365.88482180","36588.48218000","1.01811128",30843
8606,25336,"Paktika","Omna","Garwal","32.861410","68.839060","462.65270730","46265.27073000","0.97453680",16270
8618,19967,"Kunar","Chawkay","Gato Kala","34.676800","70.889090","237.32548770","23732.54877000","0.76611527",41699
8630,27985,"Sari Pul","Balkhab","Gawanak","35.217350","66.327980","2973.64378200","297364.37820000","2.91487710",12568
8638,15587,"Hirat","Pashtun Zarghun","Gawash","34.284590","62.655700","1907.34956900","190734.95690000","2.23969538",1759
8647,17830,"Kandahar","Maruf","Gaweda China","31.526390","67.040300","3190.97530100","319097.53010000","3.44291338",44259
8656,14320,"Hilmand","Sangin","Gawkhana(Gulkhana)","32.085590","65.074390","507.97389800","50797.38980000","1.15130292",45470
8665,23486,"Nangarhar","Bihsud","Gawmesh Bela","34.446300","70.452900","312.38392920","31238.39292000","1.17639843",7436
8683,23393,"Nangarhar","Acheen","Gawpur","34.088890","70.570380","451.01565850","45101.56585000","1.02199565",19415
8698,7488,"Farah","Bakwa","Gaza'i Kalan","32.113400","62.899710","2424.06803500","242406.80350000","2.34581603",48166
8710,13229,"Ghor","Tulak","Gazak (2)","34.083900","63.856390","2714.89191900","271489.19190000","2.64495862",43862
8720,24217,"Nangarhar","Surkh Rod","Gazaz","34.341590","70.203090","368.60799870","36860.79987000","0.95853581",221
8731,314,"Badakhshan","Darayim","Gaz-i-Kel","36.943310","70.382960","569.83883290","56983.88329000","1.27107684",30211
8743,1677,"Badakhshan","Yaftal Sufla","Gelaki","37.238040","70.382330","605.13603000","60513.60300000","1.19404596",36750
8756,20247,"Kunar","Nari","Gembiri Khune","35.190300","71.451690","536.11993930","53611.99393000","1.34249169",28434
8767,4883,"Bamyan","Shibar","Gerd Deh","34.962080","67.981610","1274.92532800","127492.53280000","2.40725569",48997
8775,10744,"Ghazni","Nawur","Gerdak","33.948070","67.337650","5234.49395400","523449.39540000","4.13437227",27713
8800,12817,"Ghor","Shahrak","Gerdholang","34.094000","64.191400","4349.71469800","434971.46980000","3.67903496",8857
8817,2923,"Baghlan","Dushi","Gerojoy","35.611770","68.309050","1902.11455000","190211.45500000","2.76820789",49050
8826,28920,"Takhar","Rustaq","Ghach","36.940800","69.792690","1939.02976100","193902.97610000","2.13557420",39572
8833,25565,"Paktika","Waza Khwa","Ghaffar Khan Kalay","32.040100","68.071890","1768.63053300","176863.05330000","2.03341565",5442
8851,30,"Badakhshan","Arghanj Khaw","Ghala Darrah (1)","37.202730","70.728380","611.52049730","61152.04973000","1.46097381",36043
8861,2454,"Badghis","Qadis","Ghalcharkh","34.876500","63.537390","3385.34990100","338534.99010000","3.48240524",31487
8871,8511,"Faryab","Kohistan","Ghale Safed(1)","35.321090","64.529300","2254.04470700","225404.47070000","2.94355907",2465
8881,11775,"Ghor","Charsada","Ghal-hawdz","35.140390","64.899490","1345.71323600","134571.32360000","2.09924711",9815
8885,23665,"Nangarhar","Goshta","Ghalmo Kac","34.452150","70.862380","520.64644790","52064.64479000","1.10491572",30194
8615,16913,"Kabul","Surobi","Gat Kala","34.651290","69.759590","1251.45297200","125145.29720000","2.31110126",41277
8625,11831,"Ghor","Dawlat Yar","Gawakzar","34.554000","65.612990","1639.29037200","163929.03720000","1.91875926",31163
8637,9,"Badakhshan","Arghanj Khaw","Gawayla","37.125410","70.848710","611.52049730","61152.04973000","1.46097381",34087
8643,11800,"Ghor","Charsada","Gawdarrah","35.212390","64.880390","1345.71323600","134571.32360000","2.09924711",42197
8650,2786,"Baghlan","Dahana-I- Ghuri","Gawi","35.913410","68.548350","1468.18702200","146818.70220000","1.83689019",33738
8659,29167,"Takhar","Warsaj","Gawkush","36.118050","70.254430","2705.33038800","270533.03880000","2.59983390",25522
8667,2694,"Baghlan","Burka","Gawmurda","36.169590","69.201020","837.86331820","83786.33182000","1.67032209",46102
8678,10921,"Ghazni","Nawur","Gawmurda (3)","34.077590","68.100090","5234.49395400","523449.39540000","4.13437227",33359
8686,11674,"Ghor","Chaghcharan","Gawsang","34.698490","64.903700","7679.62477600","767962.47760000","6.43922221",19924
8699,2404,"Badghis","Qadis","Gazak","34.733000","63.806890","3385.34990100","338534.99010000","3.48240524",47739
8709,13249,"Ghor","Tulak","Gazak (1)","34.126600","63.649290","2714.89191900","271489.19190000","2.64495862",14409
8718,7505,"Farah","Bakwa","Gaza'ye Khvord","32.096340","62.882850","2424.06803500","242406.80350000","2.34581603",12106
8726,2144,"Badghis","Jawand","Gazestan (2)","34.895290","63.766690","7146.26802700","714626.80270000","4.61455838",46375
8734,27852,"Samangan","Hazrati Sultan","Gaznigak","36.537250","67.821970","985.33085140","98533.08514000","1.49884199",23483
8746,7149,"Daykundi","Shahristan","Geldan","33.634170","66.526130","1963.34655500","196334.65550000","2.89261492",32685
8752,14838,"Hirat","Guzara","Gelkand","33.874390","61.528210","2612.95396600","261295.39660000","3.23810943",12810
8762,18437,"Kandahar","Shah Wali Kot","Gerbakol","32.127790","65.915890","3228.84419200","322884.41920000","3.43499212",34603
8773,2676,"Baghlan","Baghlani Jadid","Gerdab (1)","36.374180","68.894610","2641.12697800","264112.69780000","2.68201759",43175
8781,17739,"Kandahar","Maruf","Gerday","31.414100","67.292590","3190.97530100","319097.53010000","3.44291338",5908
8798,30838,"Zabul","Shamulzayi","Gerdey Tekhay","31.880960","67.566580","2911.66747200","291166.74720000","2.75162063",13462
8812,30965,"Zabul","Shinkay","Gerdyan","31.969690","67.336800","2269.03463400","226903.46340000","2.76829660",23982
8823,20088,"Kunar","Ghaziabad","Gewi","35.135100","71.368590","556.17890890","55617.89089000","1.13044162",26489
8835,18757,"Kandahar","Spin Boldak","Ghafur Kalay","31.181990","66.102090","5644.20076100","564420.07610000","3.50349977",18627
8841,14981,"Hirat","Hirat","Ghaibatan","34.350000","62.130000","1255.95744200","125595.74420000","1.61979557",27571
8852,11604,"Ghor","Chaghcharan","Ghalak (1)","34.575990","64.800700","7679.62477600","767962.47760000","6.43922221",3606
8864,8401,"Faryab","Gurziwan","Ghale Badga","35.533890","65.165000","1875.29643200","187529.64320000","2.34748804",8630
8876,2130,"Badghis","Jawand","Ghale Zira-i-Pa'in","34.858620","64.116940","7146.26802700","714626.80270000","4.61455838",22825
8890,8800,"Faryab","Qaysar","Ghamchin","35.667020","64.062180","2502.48809700","250248.80970000","2.87578967",3075
8717,4312,"Bamyan","Kahmard","Gazar","35.261700","68.001420","1377.58818000","137758.81800000","2.13159629",32936
8735,31203,"Zabul","Tarnak Wa Jaldak","Gedargu","31.949200","66.659400","1475.97307200","147597.30720000","1.97726081",12638
8753,15811,"Hirat","Shindand","Gem Zard","33.411900","62.550100","6762.97916800","676297.91680000","5.77895722",24900
8763,10309,"Ghazni","Malistan","Gerbed","33.382230","67.432380","1763.78455200","176378.45520000","3.00602641",32493
8791,6122,"Daykundi","Ishtarlay","Gerdbed (1)","33.946030","66.189320","1359.71967600","135971.96760000","2.24047655",16561
8795,10863,"Ghazni","Nawur","Gerdbede Bala","34.048820","67.390860","5234.49395400","523449.39540000","4.13437227",9982
8815,19977,"Kunar","Chawkay","Gerigal","34.703890","70.895290","237.32548770","23732.54877000","0.76611527",47303
8822,8205,"Farah","Qala Ka","Gest","32.288400","61.467300","3598.12678700","359812.67870000","2.98748663",35980
8828,1632,"Badakhshan","Warduj","Ghachan","36.840790","71.080730","929.45995580","92945.99558000","1.59157371",47903
8837,19868,"Khost","Tere Zayi","Ghafur Kala","33.440590","70.061290","395.62955060","39562.95506000","1.07203478",15771
8843,26499,"Panjsher","Bazarak","Ghajeh","35.269180","69.486490","377.60785250","37760.78525000","0.88632276",14695
8848,27,"Badakhshan","Arghanj Khaw","Ghala darrah (2)","37.196720","70.738150","611.52049730","61152.04973000","1.46097381",33393
8857,7347,"Daykundi","Shahristan","Ghalat","33.788400","66.407160","1963.34655500","196334.65550000","2.89261492",27323
8866,2260,"Badghis","Jawand","Ghale Kushk","35.152990","64.644690","7146.26802700","714626.80270000","4.61455838",31188
8874,2156,"Badghis","Jawand","Ghale Syahe Parkhin","34.914640","64.084400","7146.26802700","714626.80270000","4.61455838",18212
8882,25484,"Paktika","Sharan","Ghalikhel","33.278590","68.778890","536.67252070","53667.25207000","1.14752885",553
8727,18101,"Kandahar","Miya Nishin","Gazkol (2)","32.281500","66.151200","917.55119790","91755.11979000","1.64606149",10023
8736,22543,"Maydan Wardak","Markazi Bihsud","Gedargu (1)","34.261130","67.996540","3349.80881400","334980.88140000","3.55996157",16532
8751,16731,"Kabul","Paghman","Gele Surkh","34.616150","68.938850","362.56430130","36256.43013000","0.83369093",38805
8759,26265,"Paktya","Sayed Karam","Geranday Kholeh","33.821300","69.535090","447.44117660","44744.11766000","1.03324677",402
8770,21813,"Maydan Wardak","Chaki Wardak","Gerdab","34.147180","68.697490","1098.16345800","109816.34580000","1.76193871",8337
8780,25656,"Paktika","Waza Khwa","Gerdaway","32.365670","68.338260","1768.63053300","176863.05330000","2.03341565",15645
8792,5270,"Bamyan","Waras","Gerdbed (2)","34.178680","66.516980","2969.25806500","296925.80650000","3.02383066",4193
8803,23402,"Nangarhar","Acheen","Gerdi","34.108020","70.666720","451.01565850","45101.56585000","1.02199565",19607
8810,19529,"Khost","Mosa Khail","Gerenay","33.448740","69.843050","430.16064920","43016.06492000","1.25145759",46806
8818,31058,"Zabul","Shinkay","Geru","31.988600","67.337990","2269.03463400","226903.46340000","2.76829660",4091
8829,13761,"Hilmand","Kajaki","Ghachzar","32.414290","65.021690","1975.93375400","197593.37540000","2.67956830",552
8846,20631,"Kunduz","Khanabad","Ghajer Khana (2)","36.791500","69.150910","1122.47475100","112247.47510000","2.04995798",48909
8853,11666,"Ghor","Chaghcharan","Ghalak (2)","34.682060","64.980380","7679.62477600","767962.47760000","6.43922221",47516
8858,317,"Badakhshan","Darayim","Ghalat-i-Darayem","36.947160","70.357780","569.83883290","56983.88329000","1.27107684",43636
8869,11826,"Ghor","Dawlat Yar","Ghale Mana","34.548190","65.726090","1639.29037200","163929.03720000","1.91875926",12816
8880,2108,"Badghis","Jawand","Ghalgirdak","34.790800","64.468290","7146.26802700","714626.80270000","4.61455838",45770
8889,14422,"Hirat","Adraskan","Gham Khwar","33.522790","62.546310","10070.22117000","1007022.11700000","6.80518196",22824
8741,10904,"Ghazni","Nawur","Gelambab","34.069360","67.372130","5234.49395400","523449.39540000","4.13437227",13903
8750,13347,"Hilmand","Baghran","Gelgay","32.879200","65.036700","3124.39714600","312439.71460000","3.11994608",31431
8761,23524,"Nangarhar","Chaparhar","Geratek","34.251900","70.351190","225.66045870","22566.04587000","0.68336400",14440
8774,2667,"Baghlan","Baghlani Jadid","Gerdab (2)","36.331790","68.843420","2641.12697800","264112.69780000","2.68201759",10807
8783,21150,"Laghman","Qarghayi","Gerday Kac (2)","34.502370","70.105540","956.79783450","95679.78345000","1.76341491",35163
